"OPCUNO";"OPADRT";"OPADID";"OPCUNM";"OPCUA1";"OPCUA2";"OPCUA3";"OPCUA4";"OPTOWN";"OPPONO";"OPECAR";"OPMODL";"OPPHNO";"OPCSCD";"OPVRNO";"OPFVDT";"OPLVDT";"OPBCKO";"OPPADL";"OKDIVI";"OKCUNO";"OKSTAT";"OKCUCL";"OKCUTP";"OKADID";"OKSMCD";"OKCUCD";"OKDTFM";"OKSDST";"OKPYNO";"OKLHCD";"OKBLCD";"OKCFC1";"OKCFC2";"OKCFC3";"OKCFC4";"OKCFC5";"OKCFC6";"OKCFC7";"OKCFC8";"OKCFC9";"OKCFC0";"OKFACI";"OKEMAL";"OCCUNO";"OCASCD";"OCFDAT";"OCTDAT"
"70194076";"1";"";"VIDARELLI CYCLES I8E8R";"MR MARSAUDON JEAN PIERRE";"8 RUE ALBERT THOMAS";"94500 CHAMPIGNY SUR MARNE";"";"CHAMPIGNY SUR MARNE";"94500";"94";"CAM";"0148817258";"FR";"34420273815";"0";"99999999";"1";"1";"510";"70194076";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"vidarelli@hotmail.fr";"70194076";"POSTE";"20110101";"20210101"
"70194076";"1";"";"VIDARELLI CYCLES I8E8R";"MR MARSAUDON JEAN PIERRE";"8 RUE ALBERT THOMAS";"94500 CHAMPIGNY SUR MARNE";"";"CHAMPIGNY SUR MARNE";"94500";"94";"CAM";"0148817258";"FR";"34420273815";"0";"99999999";"1";"1";"510";"70194076";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"vidarelli@hotmail.fr";"70194076";"CWFR";"20040101";"20230101"
"70194910";"1";"";"APROLIS SARL";"SERVICE COMPTABILITE";"6 RUE CLAUDE NICOLAS LEDOUX";"94046 CRETEIL CEDEX";"";"CRETEIL CEDEX";"94046";"94";"CAM";"0141946523";"FR";"64728206533";"0";"99999999";"1";"1";"510";"70194910";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"";".00";"12";"719";"1";"";".00";"";"752";"E";"";"peggy.levin@aprolis.com";"70194910";"CWFR";"20130601";"20230101"
"70194911";"1";"";"HELP MY BIKE R";".";"2 AVENUE DU PRESIDENT ROOSEVELT";"94120 FONTENAY SOUS BOIS";"";"FONTENAY SOUS BOIS";"94120";"94";"CAM";"0630021279";"FR";"35819550906";"0";"99999999";"1";"1";"510";"70194911";"20";"LDC";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"";"";".00";"TRA";"711";"E";"";"gpigier@helpmybike.fr";"70194911";"CWFR";"20170501";"20230101"
"70194912";"1";"";"VILLE DE BONNEUIL";".";"7 RUE D'ESTIENNE D'ORVES - CS70027";"94381 BONNEUIL SUR MARNE CEDEX";"";"BONNEUIL SUR MARNE";"94381";"94";"CAM";"0145138935";"FR";"70219400116";"0";"99999999";"1";"1";"510";"70194912";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"communication@bonneuil94.fr";"70194912";"CWFR";"20181101";"20230101"
"70194912";"1";"001";"MAIRIE DE VILLEMOMBLE";"16 RUE DE LA FOSSE AUX BERGERS";"93250 VILLEMOMBLE";"";"";"VILLEMOMBLE";"93250";"93";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194912";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"communication@bonneuil94.fr";"70194912";"CWFR";"20181101";"20230101"
"70194914";"1";"";"MAIRIE DE L'HAYE LES ROSES";"SERVICE FINANCIER";"41 RUE JEAN JAURES";"94240 L'HAYE LES ROSES";"";"L'HAYE LES ROSES";"94240";"94";"CAM";"0146153345";"FR";"16219400389";"0";"99999999";"1";"1";"510";"70194914";"20";"LAA";"0";"";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"nicolas.langlin@ville-lhay94.fr";"70194914";"CWFR";"20180101";"20230101"
"70194915";"1";"";"MAIRIE D'ORLY";"MME LE MAIRE SERVICE FINANCES";"7 AVENUE ADRIEN RAYNAL";"94310 ORLY";"";"ORLY";"94310";"94";"CAM";"0148902225";"FR";"02219400546";"0";"99999999";"1";"1";"510";"70194915";"20";"LAA";"0";"";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"sebastien.huet@mairie-orly.fr";"70194915";"CWFR";"20200123";"20230101"
"70194916";"1";"";"MAIRIE DE GENTILLY";".";"14 PLAVE HENRI BARBUSSE";"94250 GENTILLY";"";"GENTILLY";"94250";"94";"CAM";"0147405878";"FR";"59219400371";"0";"99999999";"1";"1";"510";"70194916";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"A.MARCOTTE@ville-gentilly.fr";"70194916";"F/GIT";"20180601";"20210101"
"70194916";"1";"";"MAIRIE DE GENTILLY";".";"14 PLAVE HENRI BARBUSSE";"94250 GENTILLY";"";"GENTILLY";"94250";"94";"CAM";"0147405878";"FR";"59219400371";"0";"99999999";"1";"1";"510";"70194916";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"A.MARCOTTE@ville-gentilly.fr";"70194916";"CWFR";"20180601";"20230101"
"70194916";"1";"001";"CENTRE TECHNIQUE MUNICIPAL";"11 RUE ALBERT GUILPIN";"94250 GENTILLY";"0147405881";"";"";"";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194916";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"A.MARCOTTE@ville-gentilly.fr";"70194916";"F/GIT";"20180601";"20210101"
"70194916";"1";"001";"CENTRE TECHNIQUE MUNICIPAL";"11 RUE ALBERT GUILPIN";"94250 GENTILLY";"0147405881";"";"";"";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194916";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"A.MARCOTTE@ville-gentilly.fr";"70194916";"CWFR";"20180601";"20230101"
"70194917";"1";"";"DEPARTEMENT DU VAL DE MARNE";"DIRECTION LOGISTIQUE - PARC AUTO";"HOTEL DU DEPARTEMENT";"94054 CRETEIL CEDEX";"";"CRETEIL";"94054";"94";"CAM";"0143998051";"FR";"38229400288";"0";"99999999";"1";"1";"510";"70194917";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"erika.theis@valdemarne.fr";"70194917";"CWFR";"20180701";"20230101"
"70194917";"1";"001";"CENTRE TECHNIQUE MUNICIPAL";"11 RUE ALBERT GUILPIN";"94250 GENTILLY";"0147405881";"";"";"";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194917";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"erika.theis@valdemarne.fr";"70194917";"CWFR";"20180701";"20230101"
"70194918";"1";"";"MAIRIE DE CACHAN";"SERVICE FINANCIER";"SQUARE DE LA LIBERATION";"94230 CACHAN";"";"CACHAN";"94230";"94";"CAM";"0149696090";"FR";"23219400165";"0";"99999999";"1";"1";"510";"70194918";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"michel.samson@ville-cachan.fr";"70194918";"F/GIT";"20181001";"20201231"
"70194918";"1";"";"MAIRIE DE CACHAN";"SERVICE FINANCIER";"SQUARE DE LA LIBERATION";"94230 CACHAN";"";"CACHAN";"94230";"94";"CAM";"0149696090";"FR";"23219400165";"0";"99999999";"1";"1";"510";"70194918";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"michel.samson@ville-cachan.fr";"70194918";"CWFR";"20181001";"20230101"
"70194918";"1";"001";"CENTRE TECHNIQUE MUNICIPAL";"11 RUE ALBERT GUILPIN";"94250 GENTILLY";"0147405881";"";"";"";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194918";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"michel.samson@ville-cachan.fr";"70194918";"F/GIT";"20181001";"20201231"
"70194918";"1";"001";"CENTRE TECHNIQUE MUNICIPAL";"11 RUE ALBERT GUILPIN";"94250 GENTILLY";"0147405881";"";"";"";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194918";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"michel.samson@ville-cachan.fr";"70194918";"CWFR";"20181001";"20230101"
"70194919";"1";"";"LEO GOURMET SAS I0";".";"2 QUAI DE BOULOGNE MAREE 326";"94569 RUNGIS";"";"RUNGIS";"94569";"94";"CAM";"0952776606";"FR";"06804911527";"0";"99999999";"1";"1";"510";"70194919";"20";"LAD";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"726";"1";"";".00";"WEB";"752";"E";"";"patrickkissos@gmail.com";"70194919";"F/PGT";"20110101";"20210101"
"70194919";"1";"";"LEO GOURMET SAS I0";".";"2 QUAI DE BOULOGNE MAREE 326";"94569 RUNGIS";"";"RUNGIS";"94569";"94";"CAM";"0952776606";"FR";"06804911527";"0";"99999999";"1";"1";"510";"70194919";"20";"LAD";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"726";"1";"";".00";"WEB";"752";"E";"";"patrickkissos@gmail.com";"70194919";"F/GIT";"20190901";"20210101"
"70194920";"1";"001";"CENTRE TECHNIQUE MUNICIPAL";"11 RUE ALBERT GUILPIN";"94250 GENTILLY";"0147405881";"";"";"";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194920";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"egaspard@ville-kremlin-bicetre.fr";"70194920";"F/PGT";"20191001";"20210101"
"70194920";"1";"001";"CENTRE TECHNIQUE MUNICIPAL";"11 RUE ALBERT GUILPIN";"94250 GENTILLY";"0147405881";"";"";"";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194920";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"egaspard@ville-kremlin-bicetre.fr";"70194920";"F/GIT";"20191001";"20210101"
"70194920";"1";"";"MAIRIE DU KREMLIN-BICETRE";".";"PLACE JEAN JAURES";"94270 LE KREMLIN-BICETRE";"";"LE KREMLIN-BICETRE";"94270";"94";"CAM";"0143902301";"FR";"69219400439";"0";"99999999";"1";"1";"510";"70194920";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"egaspard@ville-kremlin-bicetre.fr";"70194920";"F/PGT";"20191001";"20210101"
"70194920";"1";"";"MAIRIE DU KREMLIN-BICETRE";".";"PLACE JEAN JAURES";"94270 LE KREMLIN-BICETRE";"";"LE KREMLIN-BICETRE";"94270";"94";"CAM";"0143902301";"FR";"69219400439";"0";"99999999";"1";"1";"510";"70194920";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"egaspard@ville-kremlin-bicetre.fr";"70194920";"F/GIT";"20191001";"20210101"
"70194921";"1";"00001";"VELOGIK BAT O4 CAPSTONE";".";"128B AVENUE JEAN JAURES";"94200 IVRY SUR SEINE";"";"IVRY SUR SEINE";"94200";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194921";"20";"LDC";"0";"";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"719";"";"";".00";"DIV";"752";"E";"";"bruce.ziesler@velogik.com";"70194921";"CWFR";"20190201";"20210101"
"70194921";"1";"00001";"VELOGIK BAT O4 CAPSTONE";".";"128B AVENUE JEAN JAURES";"94200 IVRY SUR SEINE";"";"IVRY SUR SEINE";"94200";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70194921";"20";"LDC";"0";"";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"719";"";"";".00";"DIV";"752";"E";"";"bruce.ziesler@velogik.com";"70194921";"VELIGO";"20190201";"20250101"
"70194921";"1";"";"VELOGIK ILE DE FRANCE";"BAT O4, CAPSTONE CARRE IVRY";"128B AVENUE JEAN JAURES";"94200 IVRY-SUR-SEINE";"";"IVRY-SUR-SEINE";"94200";"94";"CAM";"0762913768";"FR";"63853981421";"0";"99999999";"1";"1";"510";"70194921";"20";"LDC";"0";"";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"719";"";"";".00";"DIV";"752";"E";"";"bruce.ziesler@velogik.com";"70194921";"CWFR";"20190201";"20210101"
"70194921";"1";"";"VELOGIK ILE DE FRANCE";"BAT O4, CAPSTONE CARRE IVRY";"128B AVENUE JEAN JAURES";"94200 IVRY-SUR-SEINE";"";"IVRY-SUR-SEINE";"94200";"94";"CAM";"0762913768";"FR";"63853981421";"0";"99999999";"1";"1";"510";"70194921";"20";"LDC";"0";"";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"719";"";"";".00";"DIV";"752";"E";"";"bruce.ziesler@velogik.com";"70194921";"VELIGO";"20190201";"20250101"
"70194922";"1";"75014";"GO SPORT PARIS CHATILLON";"21/23 AVENUE LA PORTE DE CHATILLON";"TEL/0156539970";"75014 PARIS";"";"PARIS";"75014";"75";"CAM";"0476854434";"FR";"00510695158";"0";"99999999";"1";"1";"510";"70194922";"20";"LAC";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"70138917";"FR";"0";"N7";".00";"12";"732";"1";"";".00";"SPO";"752";"E";"";"m.leclet@mail.go-sport.fr";"70194922";"CWFR";"20200101";"20230101"
"70194922";"1";"";"GO SPORT CRETEIL";".";"CCR CRETEIL SOLEIL M. MATHIEU LECLET";"94000 CRETEIL";"";"CRETEIL";"94000";"94";"CAM";"0156711400";"FR";"77958808776";"0";"99999999";"1";"1";"510";"70194922";"20";"LAC";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"70138917";"FR";"0";"N7";".00";"12";"732";"1";"";".00";"SPO";"752";"E";"";"m.leclet@mail.go-sport.fr";"70194922";"CWFR";"20200101";"20230101"
"70194940";"1";"";"AG PLUS E6";".";"8 RUE LAVOISIER Z.I.";"77330 OZOIR LA FERRIERE";"";"OZOIR LA FERRIERE";"77330";"77";"CAM";"0160185010";"FR";"00334182813";"0";"99999999";"1";"1";"510";"70194940";"20";"LDC";"0";"";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"720";"";"";".00";"DIV";"742";"";"";"contact@agplus-sport.com";"70194940";"CWFR";"20090101";"20230101"
"70195011";"1";"";"CYCLAUTO SARL I6E6R";"FREEMOOS";"2-4 AV DU GROS CH&Ecirc;NE";"95610 ERAGNY-SUR-OISE";"";"ERAGNY-SUR-OISE";"95610";"95";"CAM";"0171797055";"FR";"72509181053";"0";"99999999";"1";"1";"510";"70195011";"20";"LTT";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"1";"N1";".00";"12";"710";"";"";".00";"TRA";"LIB";"E";"";"adv@freemoos.com";"70195011";"CWFR";"20090316";"20230101"
"70195011";"1";"";"CYCLAUTO SARL I6E6R";"FREEMOOS";"2-4 AV DU GROS CH&Ecirc;NE";"95610 ERAGNY-SUR-OISE";"";"ERAGNY-SUR-OISE";"95610";"95";"CAM";"0171797055";"FR";"72509181053";"0";"99999999";"1";"1";"510";"70195011";"20";"LTT";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"1";"N1";".00";"12";"710";"";"";".00";"TRA";"LIB";"E";"";"adv@freemoos.com";"70195011";"POSTE";"20110101";"20210101"
"70195012";"1";"";"JOB BIKES I6R";".";"32 RUE DE PARIS";"95270 CHAUMONTEL";"";"CHAUMONTEL";"95270";"95";"CAM";"0134098617";"FR";"05750026049";"0";"99999999";"1";"1";"510";"70195012";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";"1800.00";"12";"710";"";"";"80.00";"TRA";"LIB";"E";"";"job-bikes@orange.fr";"70195012";"CWFR";"20160101";"20230101"
"70195013";"1";"";"ABSAM SARL E6";"ALLBIKESTORE";"10 RUE BORIS VIAN";"95310 SAINT OUEN L'AUM&Ocirc;NE";"";"SAINT OUEN L'AUM&Ocirc;NE";"95310";"95";"CAM";"0130363240";"FR";"93794283945";"0";"99999999";"1";"1";"510";"70195013";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N7";".00";"";"710";"";"";".00";"TRA";"TRA";"E";"";"marian@allbikestore.fr";"70195013";"CWFR";"20140101";"20230101"
"70195015";"1";"";"ECOLOCOMOTION SAS E6";".";"8 RUE NATIONALE";"95490 VAUREAL";"";"VAUREAL";"95490";"95";"CAM";"0952862114";"FR";"31809317340";"0";"99999999";"1";"1";"510";"70195015";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N7";".00";"12";"710";"";"";".00";"TRA";"TRA";"E";"";"contact@ecolocomotion.com";"70195015";"CWFR";"20150101";"20230101"
"70195016";"1";"";"PRO BIKES 95 SARL E7";"CENTRE COMMERCIAL LES ARCADES";"RUE DU GENERAL DE GAULLE";"95620 PARMAIN";"";"PARMAIN";"95620";"95";"CAM";"0139090405";"FR";"46525254785";"0";"99999999";"1";"1";"510";"70195016";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N7";"70.00";"";"710";"";"";"30.00";"TRA";"TRA";"E";"";"cycles-95@wanadoo.fr";"70195016";"CWFR";"20160101";"20230101"
"70195017";"1";"";"MVLG CYCLE HERBLAY";".";"20 AV DE LA LIBERATION";"95220 HERBLAY";"";"HERBLAY";"95220";"95";"CAM";"0130260604";"FR";"92507428787";"0";"99999999";"1";"1";"510";"70195017";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N7";".00";"12";"710";"";"";".00";"TRA";"721";"E";"";"95herblay@culturevelo.com";"70195017";"CWFR";"20060601";"20230101"
"70195058";"1";"";"CYCLES REMY TRISTAN FALABREGUE I5E6";".";"104/105 AV. JEAN ROSTAND";"95330 DOMONT";"";"DOMONT";"95330";"95";"CAM";"0139919178";"FR";"23512147620";"0";"99999999";"1";"1";"510";"70195058";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N1";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"velo105@me.com";"70195058";"CWFR";"20100415";"20230101"
"70195905";"1";"";"S.M.E.A.G.BASE DE LOISIR CERGY E5";".";"RUE DES ETANGS BP 1";"95000 CERGY PONTOISE";"";"CERGY PONTOISE";"95000";"95";"CAM";"0130302155";"FR";"69259500627";"0";"99999999";"1";"1";"510";"70195905";"20";"LAL";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"jeanfrancois.rios@basedeloisirs95.com";"70195905";"F/GIT";"20020114";"20201231"
"70195909";"1";"";"AVOCARS SARL R";".";"50 BLD EMILE ZOLA";"78800 HOUILLES";"";"HOUILLES";"78800";"78";"CAM";"0134681239";"FR";"53507765170";"0";"99999999";"1";"1";"510";"70195909";"20";"LAF";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"D00000003";"FR";"2";"N7";".00";"12";"732";"";"E";".00";"TRA";"755";"T";"";"avocars@free.fr";"70195909";"POSTE";"20131001";"20210101"
"70195910";"1";"";"VELOCYPRO-ZOUHIR BEN ALI E8";".";"8 RUE DES RAVEAUX";"95430 BUTRY SUR OISE";"";"BUTRY SUR OISE";"95430";"95";"CAM";"0612713225";"FR";"89802554584";"0";"99999999";"1";"1";"510";"70195910";"20";"LAL";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"velocypro@gmail.com";"70195910";"CWFR";"20140101";"20230101"
"70195911";"1";"";"EURACIER DIVISION EUROSGOS";"ZA DES PERRUCHES";"30 RUE DE PISCOP";"95350 SAINT BRICE SOUS FORET";"";"SAINT BRICE SOUS FOR";"95350";"95";"CAM";"0134040123";"FR";"49738203348";"0";"99999999";"1";"1";"510";"70195911";"20";"LDC";"0";"";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"";"E";".00";"TRA";"752";"T";"";"sgos@euracier.com";"70195911";"CWFR";"20160101";"20230101"
"70195916";"1";"";"MAIRIE DE GONESSE";"DIRECTION DES FINANCES";"66 RUE DE PARIS BP 10060";"95503 GONESSE CEDEX";"";"GONESSE";"95503";"95";"CAM";"0134451164";"FR";"219502770";"0";"99999999";"1";"1";"510";"70195916";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"adigeon@mairie-gonesse.fr";"70195916";"CWFR";"20170901";"20230101"
"70195916";"1";"001";"MAIRIE DE VILLEMOMBLE";"16 RUE DE LA FOSSE AUX BERGERS";"93250 VILLEMOMBLE";"";"";"VILLEMOMBLE";"93250";"93";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70195916";"20";"LAA";"0";"001";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"722";"3";"";".00";"SIP";"743";"E";"";"adigeon@mairie-gonesse.fr";"70195916";"CWFR";"20170901";"20230101"
"70195931";"1";"";"SENTINEL SIEGE";".";"74 RUE VILLEBOIS MAREUIL";"92320 GENNEVILLIERS";"";"GENNEVILLIERS";"92320";"92";"CAM";"0134530988";"FR";"15328320072";"0";"99999999";"1";"1";"510";"70195931";"20";"LDC";"0";"71640";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"719";"";"";".00";"DIV";"752";"E";"";"maite.vaucouloux@sentinel.fr";"70195931";"CWFR";"20040101";"20230101"
"70195931";"1";"71640";"SENTINEL DRACY";"7 ZA TUILERIE-BATIMENT JOLY CHAMOIN";"TEL/0385980500 SYLVIE MORIN";"71640 DRACY LE FORT";"";"01";"71640";"71";"CAM";"0134530988";"FR";"15328320072";"0";"99999999";"1";"1";"510";"70195931";"20";"LDC";"0";"71640";"BRAN";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"719";"";"";".00";"DIV";"752";"E";"";"maite.vaucouloux@sentinel.fr";"70195931";"CWFR";"20040101";"20230101"
"70199009";"1";"10100";"CYCLEUROPE INDUSTRIE";"161 RUE GABRIEL PERI";"ATT BRIGITTE LACOUR";"10100 ROMILLY SUR SEINE";"";"";"10100";"10";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70199009";"20";"LAD";"0";"";"BRAN";"EUR";"DMY";"HRS";"98000971";"FR";"0";"N7";".00";"12";"701";"";"";".00";"DIV";"756";"";"";"";"70199009";"F/GIT";"20010118";"20260101"
"70199009";"1";"";"VENTE DIVERS";".";"161 RUE GABRIEL PERI";"10100 ROMILLY SUR SEINE";"";"ROMILLY SUR SEINE";"10100";"10";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70199009";"20";"LAD";"0";"";"BRAN";"EUR";"DMY";"HRS";"98000971";"FR";"0";"N7";".00";"12";"701";"";"";".00";"DIV";"756";"";"";"";"70199009";"F/GIT";"20010118";"20260101"
"80080119";"1";"000134";"LARA AUTOMOBILES- VINCENT MEIGNAN";"Z.A. TASDON LAC";"";"1 AVE JEAN MOULIN";"17011 LA ROCHELLE";"";"17011";"17";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"80080119";"20";"VC";"0";"";"BRAN";"EUR";"DMY";"EXP";"";"FR";"0";"";".00";"12";"705";"";"";".00";"";"752";"";"";"";"80080119";"CWFR";"20180101";"20230101"
"80080119";"1";"233106";"STE NLLE MURET AUTO SONOMA";"RN117";"5 AVE DES MURIERS";"";"31120 ROQUES S/GARONNE";"15";"31120";"31";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"80080119";"20";"VC";"0";"";"BRAN";"EUR";"DMY";"EXP";"";"FR";"0";"";".00";"12";"705";"";"";".00";"";"752";"";"";"";"80080119";"F/PGT";"20170101";"20210101"
"80080119";"1";"000108";"LES FOURNITURES TROPEZIENNES";"11 RUE QUARANTA";"attn JD.GIRAUD 04.94.97.86.53";"83990 SAINT TROPEZ";"";"";"83990";"83";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"80080119";"20";"VC";"0";"";"BRAN";"EUR";"DMY";"EXP";"";"FR";"0";"";".00";"12";"705";"";"";".00";"";"752";"";"";"";"80080119";"F/PGT";"20170101";"20210101"
"80080119";"1";"184203";"I.C.A.R. SAS";"C.D. 88 ST JULIEN EN JAREZ";"BRETELLE AUTOROUTE";"42400 SAINT CHAMON";"ATTN JEAN MASSON 04 77 31 42 42";"";"42400";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"80080119";"20";"VC";"0";"";"BRAN";"EUR";"DMY";"EXP";"";"FR";"0";"";".00";"12";"705";"";"";".00";"";"752";"";"";"";"80080119";"CWFR";"20180101";"20230101"
"80080119";"1";"000102";"COCOONING - NICOLE AUBRY";"55 RUE VILLE PEPIN";"";"35400 SAINT MALO -tel 02.99.81.74.98";"";"";"35400";"35";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"80080119";"20";"VC";"0";"";"BRAN";"EUR";"DMY";"EXP";"";"FR";"0";"";".00";"12";"705";"";"";".00";"";"752";"";"";"";"80080119";"CWFR";"20180101";"20230101"
"80080119";"1";"046220";"PEUGEOT DAMIDE SA";"AVE GUSTAVE COURBET-";"ZI FORT MAILLEBOIS";"62503 ST OMER";"ATTN FRANCOIS GALAMEZ 0321980444";"";"62503";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"80080119";"20";"VC";"0";"";"BRAN";"EUR";"DMY";"EXP";"";"FR";"0";"";".00";"12";"705";"";"";".00";"";"752";"";"";"";"80080119";"F/PGT";"20170101";"20210101"
"80080119";"1";"017799";"SVICA AVON";"66 AVENUE DE VALVINS";"";"";"77215 AVON";"15";"77215";"77";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"80080119";"20";"VC";"0";"";"BRAN";"EUR";"DMY";"EXP";"";"FR";"0";"";".00";"12";"705";"";"";".00";"";"752";"";"";"";"80080119";"CWFR";"20180101";"20230101"
